2018-04-23 17:17:31 status unpacked sensible-utils:all 0.0.9
2018-04-23 17:17:31 status unpacked sensible-utils:all 0.0.9
2018-04-23 17:17:31 install login:arm64 <none> 1:4.2-3+deb8u4
2018-04-23 17:17:32 status half-installed login:arm64 1:4.2-3+deb8u4
2018-04-23 17:17:33 status unpacked login:arm64 1:4.2-3+deb8u4
2018-04-23 17:17:33 status unpacked login:arm64 1:4.2-3+deb8u4
2018-04-23 17:17:33 install passwd:arm64 <none> 1:4.2-3+deb8u4
2018-04-23 17:17:33 status half-installed passwd:arm64 1:4.2-3+deb8u4
2018-04-23 17:17:35 status unpacked passwd:arm64 1:4.2-3+deb8u4
2018-04-23 17:17:35 status unpacked passwd:arm64 1:4.2-3+deb8u4
2018-04-23 17:17:36 install libslang2:arm64 <none> 2.3.0-2
2018-04-23 17:17:36 status half-installed libslang2:arm64 2.3.0-2
2018-04-23 17:17:36 status unpacked libslang2:arm64 2.3.0-2
2018-04-23 17:17:36 status unpacked libslang2:arm64 2.3.0-2
2018-04-23 17:17:37 install startpar:arm64 <none> 0.59-3+b2
2018-04-23 17:17:37 status half-installed startpar:arm64 0.59-3+b2
2018-04-23 17:17:37 status unpacked startpar:arm64 0.59-3+b2
2018-04-23 17:17:37 status unpacked startpar:arm64 0.59-3+b2
2018-04-23 17:17:37 install libsystemd0:arm64 <none> 215-17+deb8u7
2018-04-23 17:17:37 status half-installed libsystemd0:arm64 215-17+deb8u7
2018-04-23 17:17:37 status unpacked libsystemd0:arm64 215-17+deb8u7
2018-04-23 17:17:37 status unpacked libsystemd0:arm64 215-17+deb8u7
2018-04-23 17:17:38 install libudev1:arm64 <none> 215-17+deb8u7
2018-04-23 17:17:38 status half-installed libudev1:arm64 215-17+deb8u7
2018-04-23 17:17:38 status unpacked libudev1:arm64 215-17+deb8u7
2018-04-23 17:17:38 status unpacked libudev1:arm64 215-17+deb8u7
2018-04-23 17:17:38 install systemd:arm64 <none> 215-17+deb8u7
2018-04-23 17:17:38 status half-installed systemd:arm64 215-17+deb8u7
2018-04-23 17:17:43 status unpacked systemd:arm64 215-17+deb8u7
2018-04-23 17:17:43 status unpacked systemd:arm64 215-17+deb8u7
2018-04-23 17:17:43 install systemd-sysv:arm64 <none> 215-17+deb8u7
2018-04-23 17:17:43 status half-installed systemd-sysv:arm64 215-17+deb8u7
2018-04-23 17:17:44 status unpacked systemd-sysv:arm64 215-17+deb8u7
2018-04-23 17:17:44 status unpacked systemd-sysv:arm64 215-17+deb8u7
2018-04-23 17:17:44 install udev:arm64 <none> 215-17+deb8u7
2018-04-23 17:17:44 status half-installed udev:arm64 215-17+deb8u7
2018-04-23 17:17:47 status unpacked udev:arm64 215-17+deb8u7
2018-04-23 17:17:47 status unpacked udev:arm64 215-17+deb8u7
2018-04-23 17:17:48 install initscripts:arm64 <none> 2.88dsf-59
2018-04-23 17:17:48 status half-installed initscripts:arm64 2.88dsf-59
2018-04-23 17:17:48 status unpacked initscripts:arm64 2.88dsf-59
2018-04-23 17:17:48 status unpacked initscripts:arm64 2.88dsf-59
2018-04-23 17:17:49 install sysv-rc:all <none> 2.88dsf-59
2018-04-23 17:17:49 status half-installed sysv-rc:all 2.88dsf-59
2018-04-23 17:17:49 status unpacked sysv-rc:all 2.88dsf-59
2018-04-23 17:17:49 status unpacked sysv-rc:all 2.88dsf-59
2018-04-23 17:17:49 install sysvinit-utils:arm64 <none> 2.88dsf-59
2018-04-23 17:17:49 status half-installed sysvinit-utils:arm64 2.88dsf-59
2018-04-23 17:17:50 status unpacked sysvinit-utils:arm64 2.88dsf-59
2018-04-23 17:17:50 status unpacked sysvinit-utils:arm64 2.88dsf-59
2018-04-23 17:17:50 install tar:arm64 <none> 1.27.1-2+deb8u1
2018-04-23 17:17:50 status half-installed tar:arm64 1.27.1-2+deb8u1
2018-04-23 17:17:51 status unpacked tar:arm64 1.27.1-2+deb8u1
2018-04-23 17:17:51 status unpacked tar:arm64 1.27.1-2+deb8u1
2018-04-23 17:17:51 install tzdata:all <none> 2017c-0+deb8u1
2018-04-23 17:17:51 status half-installed tzdata:all 2017c-0+deb8u1
2018-04-23 17:17:55 status unpacked tzdata:all 2017c-0+deb8u1
2018-04-23 17:17:55 status unpacked tzdata:all 2017c-0+deb8u1
2018-04-23 17:17:55 install libustr-1.0-1:arm64 <none> 1.0.4-3+b2
2018-04-23 17:17:55 status half-installed libustr-1.0-1:arm64 1.0.4-3+b2
2018-04-23 17:17:55 status unpacked libustr-1.0-1:arm64 1.0.4-3+b2
2018-04-23 17:17:55 status unpacked libustr-1.0-1:arm64 1.0.4-3+b2
2018-04-23 17:17:56 install bsdutils:arm64 <none> 1:2.25.2-6
2018-04-23 17:17:56 status half-installed bsdutils:arm64 1:2.25.2-6
2018-04-23 17:17:56 status unpacked bsdutils:arm64 1:2.25.2-6
2018-04-23 17:17:56 status unpacked bsdutils:arm64 1:2.25.2-6
2018-04-23 17:17:56 install libblkid1:arm64 <none> 2.25.2-6
2018-04-23 17:17:56 status half-installed libblkid1:arm64 2.25.2-6
2018-04-23 17:17:57 status unpacked libblkid1:arm64 2.25.2-6
2018-04-23 17:17:57 status unpacked libblkid1:arm64 2.25.2-6
2018-04-23 17:17:57 install libmount1:arm64 <none> 2.25.2-6
2018-04-23 17:17:57 status half-installed libmount1:arm64 2.25.2-6
2018-04-23 17:17:57 status unpacked libmount1:arm64 2.25.2-6
2018-04-23 17:17:57 status unpacked libmount1:arm64 2.25.2-6
2018-04-23 17:17:58 install libsmartcols1:arm64 <none> 2.25.2-6
2018-04-23 17:17:58 status half-installed libsmartcols1:arm64 2.25.2-6
2018-04-23 17:17:58 status unpacked libsmartcols1:arm64 2.25.2-6
2018-04-23 17:17:58 status unpacked libsmartcols1:arm64 2.25.2-6
2018-04-23 17:17:58 install libuuid1:arm64 <none> 2.25.2-6
2018-04-23 17:17:58 status half-installed libuuid1:arm64 2.25.2-6
2018-04-23 17:17:59 status unpacked libuuid1:arm64 2.25.2-6
2018-04-23 17:17:59 status unpacked libuuid1:arm64 2.25.2-6
2018-04-23 17:17:59 install mount:arm64 <none> 2.25.2-6
2018-04-23 17:17:59 status half-installed mount:arm64 2.25.2-6
2018-04-23 17:17:59 status unpacked mount:arm64 2.25.2-6
2018-04-23 17:17:59 status unpacked mount:arm64 2.25.2-6
2018-04-23 17:18:00 install util-linux:arm64 <none> 2.25.2-6
2018-04-23 17:18:00 status half-installed util-linux:arm64 2.25.2-6
2018-04-23 17:18:02 status unpacked util-linux:arm64 2.25.2-6
2018-04-23 17:18:02 status unpacked util-linux:arm64 2.25.2-6
2018-04-23 17:18:02 install liblzma5:arm64 <none> 5.1.1alpha+20120614-2+b3
2018-04-23 17:18:02 status half-installed liblzma5:arm64 5.1.1alpha+20120614-2+b3
2018-04-23 17:18:03 status unpacked liblzma5:arm64 5.1.1alpha+20120614-2+b3
2018-04-23 17:18:03 status unpacked liblzma5:arm64 5.1.1alpha+20120614-2+b3
2018-04-23 17:18:03 install zlib1g:arm64 <none> 1:1.2.8.dfsg-2+b1
2018-04-23 17:18:03 status half-installed zlib1g:arm64 1:1.2.8.dfsg-2+b1
2018-04-23 17:18:03 status unpacked zlib1g:arm64 1:1.2.8.dfsg-2+b1
2018-04-23 17:18:03 status unpacked zlib1g:arm64 1:1.2.8.dfsg-2+b1
2018-04-23 17:18:04 startup packages configure
2018-04-23 17:18:04 configure gcc-4.8-base:arm64 4.8.4-1 <none>
2018-04-23 17:18:04 status unpacked gcc-4.8-base:arm64 4.8.4-1
2018-04-23 17:18:04 status half-configured gcc-4.8-base:arm64 4.8.4-1
2018-04-23 17:18:04 status installed gcc-4.8-base:arm64 4.8.4-1
2018-04-23 17:18:04 configure lsb-base:all 4.1+Debian13+nmu1 <none>
2018-04-23 17:18:04 status unpacked lsb-base:all 4.1+Debian13+nmu1
2018-04-23 17:18:04 status half-configured lsb-base:all 4.1+Debian13+nmu1
2018-04-23 17:18:04 status installed lsb-base:all 4.1+Debian13+nmu1
2018-04-23 17:18:04 configure sensible-utils:all 0.0.9 <none>
2018-04-23 17:18:04 status unpacked sensible-utils:all 0.0.9
2018-04-23 17:18:04 status half-configured sensible-utils:all 0.0.9
2018-04-23 17:18:04 status installed sensible-utils:all 0.0.9
2018-04-23 17:18:04 configure ncurses-base:all 5.9+20140913-1+deb8u2 <none>
2018-04-23 17:18:04 status unpacked ncurses-base:all 5.9+20140913-1+deb8u2
2018-04-23 17:18:04 status unpacked ncurses-base:all 5.9+20140913-1+deb8u2
2018-04-23 17:18:04 status half-configured ncurses-base:all 5.9+20140913-1+deb8u2
2018-04-23 17:18:04 status installed ncurses-base:all 5.9+20140913-1+deb8u2
2018-04-23 17:18:04 configure libsemanage-common:all 2.3-1 <none>
2018-04-23 17:18:04 status unpacked libsemanage-common:all 2.3-1
2018-04-23 17:18:04 status unpacked libsemanage-common:all 2.3-1
2018-04-23 17:18:04 status half-configured libsemanage-common:all 2.3-1
2018-04-23 17:18:04 status installed libsemanage-common:all 2.3-1
2018-04-23 17:18:04 configure gcc-4.9-base:arm64 4.9.2-10 <none>
2018-04-23 17:18:04 status unpacked gcc-4.9-base:arm64 4.9.2-10
2018-04-23 17:18:04 status half-configured gcc-4.9-base:arm64 4.9.2-10
2018-04-23 17:18:04 status installed gcc-4.9-base:arm64 4.9.2-10
2018-04-23 17:18:04 configure libaudit-common:all 1:2.4-1 <none>
2018-04-23 17:18:04 status unpacked libaudit-common:all 1:2.4-1
2018-04-23 17:18:04 status unpacked libaudit-common:all 1:2.4-1
2018-04-23 17:18:04 status half-configured libaudit-common:all 1:2.4-1
2018-04-23 17:18:04 status installed libaudit-common:all 1:2.4-1
2018-04-23 17:18:04 configure libc6:arm64 2.19-18+deb8u10 <none>
2018-04-23 17:18:04 status unpacked libc6:arm64 2.19-18+deb8u10
2018-04-23 17:18:04 status unpacked libc6:arm64 2.19-18+deb8u10
2018-04-23 17:18:04 status half-configured libc6:arm64 2.19-18+deb8u10
2018-04-23 17:18:05 status installed libc6:arm64 2.19-18+deb8u10
2018-04-23 17:18:05 configure startpar:arm64 0.59-3+b2 <none>
2018-04-23 17:18:05 status unpacked startpar:arm64 0.59-3+b2
2018-04-23 17:18:05 status unpacked startpar:arm64 0.59-3+b2
2018-04-23 17:18:05 status half-configured startpar:arm64 0.59-3+b2
2018-04-23 17:18:05 status installed startpar:arm64 0.59-3+b2
2018-04-23 17:18:05 configure libc-bin:arm64 2.19-18+deb8u10 <none>
2018-04-23 17:18:05 status unpacked libc-bin:arm64 2.19-18+deb8u10
2018-04-23 17:18:05 status unpacked libc-bin:arm64 2.19-18+deb8u10
2018-04-23 17:18:05 status unpacked libc-bin:arm64 2.19-18+deb8u10
2018-04-23 17:18:05 status unpacked libc-bin:arm64 2.19-18+deb8u10
2018-04-23 17:18:05 status unpacked libc-bin:arm64 2.19-18+deb8u10
2018-04-23 17:18:05 status unpacked libc-bin:arm64 2.19-18+deb8u10
2018-04-23 17:18:05 status half-configured libc-bin:arm64 2.19-18+deb8u10
2018-04-23 17:18:05 status installed libc-bin:arm64 2.19-18+deb8u10
2018-04-23 17:18:05 configure diffutils:arm64 1:3.3-1+b3 <none>
2018-04-23 17:18:05 status unpacked diffutils:arm64 1:3.3-1+b3
2018-04-23 17:18:05 status half-configured diffutils:arm64 1:3.3-1+b3
2018-04-23 17:18:05 status installed diffutils:arm64 1:3.3-1+b3
2018-04-23 17:18:05 configure insserv:arm64 1.14.0-5+b2 <none>
2018-04-23 17:18:05 status unpacked insserv:arm64 1.14.0-5+b2
2018-04-23 17:18:05 status unpacked insserv:arm64 1.14.0-5+b2
2018-04-23 17:18:05 status unpacked insserv:arm64 1.14.0-5+b2
2018-04-23 17:18:05 status half-configured insserv:arm64 1.14.0-5+b2
2018-04-23 17:18:05 status installed insserv:arm64 1.14.0-5+b2
2018-04-23 17:18:05 configure findutils:arm64 4.4.2-9+b3 <none>
2018-04-23 17:18:05 status unpacked findutils:arm64 4.4.2-9+b3
2018-04-23 17:18:05 status half-configured findutils:arm64 4.4.2-9+b3
2018-04-23 17:18:05 status installed findutils:arm64 4.4.2-9+b3
2018-04-23 17:18:05 configure debianutils:arm64 4.4+b3 <none>
2018-04-23 17:18:05 status unpacked debianutils:arm64 4.4+b3
2018-04-23 17:18:05 status half-configured debianutils:arm64 4.4+b3
2018-04-23 17:18:05 status installed debianutils:arm64 4.4+b3
2018-04-23 17:18:05 configure hostname:arm64 3.15+b2 <none>
2018-04-23 17:18:05 status unpacked hostname:arm64 3.15+b2
2018-04-23 17:18:05 status half-configured hostname:arm64 3.15+b2
2018-04-23 17:18:05 status installed hostname:arm64 3.15+b2
2018-04-23 17:18:05 configure multiarch-support:arm64 2.19-18+deb8u10 <none>
2018-04-23 17:18:05 status unpacked multiarch-support:arm64 2.19-18+deb8u10
2018-04-23 17:18:05 status half-configured multiarch-support:arm64 2.19-18+deb8u10
2018-04-23 17:18:05 status installed multiarch-support:arm64 2.19-18+deb8u10
2018-04-23 17:18:05 configure mawk:arm64 1.3.3-17+b2 <none>
2018-04-23 17:18:05 status unpacked mawk:arm64 1.3.3-17+b2
2018-04-23 17:18:05 status half-configured mawk:arm64 1.3.3-17+b2
2018-04-23 17:18:05 status installed mawk:arm64 1.3.3-17+b2
2018-04-23 17:18:05 configure libprocps3:arm64 2:3.3.9-9 <none>
2018-04-23 17:18:05 status unpacked libprocps3:arm64 2:3.3.9-9
2018-04-23 17:18:05 status half-configured libprocps3:arm64 2:3.3.9-9
2018-04-23 17:18:05 status installed libprocps3:arm64 2:3.3.9-9
2018-04-23 17:18:05 status triggers-pending libc-bin:arm64 2.19-18+deb8u10
2018-04-23 17:18:05 configure libpcre3:arm64 2:8.35-3.3+deb8u4 <none>
2018-04-23 17:18:05 status unpacked libpcre3:arm64 2:8.35-3.3+deb8u4
2018-04-23 17:18:05 status half-configured libpcre3:arm64 2:8.35-3.3+deb8u4
2018-04-23 17:18:05 status installed libpcre3:arm64 2:8.35-3.3+deb8u4
2018-04-23 17:18:05 configure libbz2-1.0:arm64 1.0.6-7+b3 <none>
2018-04-23 17:18:05 status unpacked libbz2-1.0:arm64 1.0.6-7+b3
2018-04-23 17:18:05 status half-configured libbz2-1.0:arm64 1.0.6-7+b3
2018-04-23 17:18:05 status installed libbz2-1.0:arm64 1.0.6-7+b3
2018-04-23 17:18:05 configure libkmod2:arm64 18-3 <none>
2018-04-23 17:18:05 status unpacked libkmod2:arm64 18-3
2018-04-23 17:18:05 status half-configured libkmod2:arm64 18-3
2018-04-23 17:18:06 status installed libkmod2:arm64 18-3
2018-04-23 17:18:06 configure libgpg-error0:arm64 1.17-3 <none>
2018-04-23 17:18:06 status unpacked libgpg-error0:arm64 1.17-3
2018-04-23 17:18:06 status half-configured libgpg-error0:arm64 1.17-3
2018-04-23 17:18:06 status installed libgpg-error0:arm64 1.17-3
2018-04-23 17:18:06 configure base-files:arm64 8+deb8u10 <none>
2018-04-23 17:18:06 status unpacked base-files:arm64 8+deb8u10
2018-04-23 17:18:06 status unpacked base-files:arm64 8+deb8u10
2018-04-23 17:18:06 status unpacked base-files:arm64 8+deb8u10
2018-04-23 17:18:06 status unpacked base-files:arm64 8+deb8u10
2018-04-23 17:18:06 status unpacked base-files:arm64 8+deb8u10
2018-04-23 17:18:06 status unpacked base-files:arm64 8+deb8u10
2018-04-23 17:18:06 status half-configured base-files:arm64 8+deb8u10
2018-04-23 17:18:06 status installed base-files:arm64 8+deb8u10
2018-04-23 17:18:06 configure libdebconfclient0:arm64 0.192 <none>
2018-04-23 17:18:06 status unpacked libdebconfclient0:arm64 0.192
2018-04-23 17:18:06 status half-configured libdebconfclient0:arm64 0.192
2018-04-23 17:18:07 status installed libdebconfclient0:arm64 0.192
2018-04-23 17:18:07 configure libselinux1:arm64 2.3-2 <none>
2018-04-23 17:18:07 status unpacked libselinux1:arm64 2.3-2
2018-04-23 17:18:07 status half-configured libselinux1:arm64 2.3-2
2018-04-23 17:18:07 status installed libselinux1:arm64 2.3-2
2018-04-23 17:18:07 configure libcomerr2:arm64 1.42.12-2+b1 <none>
2018-04-23 17:18:07 status unpacked libcomerr2:arm64 1.42.12-2+b1
2018-04-23 17:18:07 status half-configured libcomerr2:arm64 1.42.12-2+b1
2018-04-23 17:18:08 status installed libcomerr2:arm64 1.42.12-2+b1
2018-04-23 17:18:08 configure libslang2:arm64 2.3.0-2 <none>
2018-04-23 17:18:08 status unpacked libslang2:arm64 2.3.0-2
2018-04-23 17:18:08 status half-configured libslang2:arm64 2.3.0-2
2018-04-23 17:18:08 status installed libslang2:arm64 2.3.0-2
2018-04-23 17:18:08 configure libsepol1:arm64 2.3-2 <none>
2018-04-23 17:18:08 status unpacked libsepol1:arm64 2.3-2
2018-04-23 17:18:08 status half-configured libsepol1:arm64 2.3-2
2018-04-23 17:18:08 status installed libsepol1:arm64 2.3-2
2018-04-23 17:18:08 configure libgcc1:arm64 1:4.9.2-10 <none>
2018-04-23 17:18:08 status unpacked libgcc1:arm64 1:4.9.2-10
2018-04-23 17:18:08 status half-configured libgcc1:arm64 1:4.9.2-10
2018-04-23 17:18:08 status installed libgcc1:arm64 1:4.9.2-10
2018-04-23 17:18:08 configure libustr-1.0-1:arm64 1.0.4-3+b2 <none>
2018-04-23 17:18:08 status unpacked libustr-1.0-1:arm64 1.0.4-3+b2
2018-04-23 17:18:08 status half-configured libustr-1.0-1:arm64 1.0.4-3+b2
2018-04-23 17:18:09 status installed libustr-1.0-1:arm64 1.0.4-3+b2
2018-04-23 17:18:09 configure libsmartcols1:arm64 2.25.2-6 <none>
2018-04-23 17:18:09 status unpacked libsmartcols1:arm64 2.25.2-6
2018-04-23 17:18:09 status half-configured libsmartcols1:arm64 2.25.2-6
2018-04-23 17:18:09 status installed libsmartcols1:arm64 2.25.2-6
2018-04-23 17:18:09 configure libaudit1:arm64 1:2.4-1+b1 <none>
2018-04-23 17:18:09 status unpacked libaudit1:arm64 1:2.4-1+b1
2018-04-23 17:18:09 status half-configured libaudit1:arm64 1:2.4-1+b1
2018-04-23 17:18:09 status installed libaudit1:arm64 1:2.4-1+b1
2018-04-23 17:18:09 configure libtinfo5:arm64 5.9+20140913-1+deb8u2 <none>
2018-04-23 17:18:09 status unpacked libtinfo5:arm64 5.9+20140913-1+deb8u2
2018-04-23 17:18:09 status half-configured libtinfo5:arm64 5.9+20140913-1+deb8u2
2018-04-23 17:18:09 status installed libtinfo5:arm64 5.9+20140913-1+deb8u2
2018-04-23 17:18:10 configure libudev1:arm64 215-17+deb8u7 <none>
2018-04-23 17:18:10 status unpacked libudev1:arm64 215-17+deb8u7
2018-04-23 17:18:10 status half-configured libudev1:arm64 215-17+deb8u7
2018-04-23 17:18:10 status installed libudev1:arm64 215-17+deb8u7
2018-04-23 17:18:10 configure libattr1:arm64 1:2.4.47-2 <none>
2018-04-23 17:18:10 status unpacked libattr1:arm64 1:2.4.47-2
2018-04-23 17:18:10 status half-configured libattr1:arm64 1:2.4.47-2
2018-04-23 17:18:10 status installed libattr1:arm64 1:2.4.47-2
2018-04-23 17:18:10 configure libss2:arm64 1.42.12-2+b1 <none>
2018-04-23 17:18:10 status unpacked libss2:arm64 1.42.12-2+b1
2018-04-23 17:18:10 status half-configured libss2:arm64 1.42.12-2+b1
2018-04-23 17:18:10 status installed libss2:arm64 1.42.12-2+b1
2018-04-23 17:18:10 configure liblzma5:arm64 5.1.1alpha+20120614-2+b3 <none>
2018-04-23 17:18:10 status unpacked liblzma5:arm64 5.1.1alpha+20120614-2+b3
2018-04-23 17:18:10 status half-configured liblzma5:arm64 5.1.1alpha+20120614-2+b3
2018-04-23 17:18:11 status installed liblzma5:arm64 5.1.1alpha+20120614-2+b3
2018-04-23 17:18:11 configure base-passwd:arm64 3.5.37 <none>
2018-04-23 17:18:11 status unpacked base-passwd:arm64 3.5.37
2018-04-23 17:18:11 status half-configured base-passwd:arm64 3.5.37
2018-04-23 17:18:12 status installed base-passwd:arm64 3.5.37
2018-04-23 17:18:12 configure e2fslibs:arm64 1.42.12-2+b1 <none>
2018-04-23 17:18:12 status unpacked e2fslibs:arm64 1.42.12-2+b1
2018-04-23 17:18:12 status half-configured e2fslibs:arm64 1.42.12-2+b1
2018-04-23 17:18:13 status installed e2fslibs:arm64 1.42.12-2+b1
2018-04-23 17:18:13 configure libgcrypt20:arm64 1.6.3-2+deb8u4 <none>
2018-04-23 17:18:13 status unpacked libgcrypt20:arm64 1.6.3-2+deb8u4
2018-04-23 17:18:13 status half-configured libgcrypt20:arm64 1.6.3-2+deb8u4
2018-04-23 17:18:13 status installed libgcrypt20:arm64 1.6.3-2+deb8u4
2018-04-23 17:18:13 configure libncursesw5:arm64 5.9+20140913-1+deb8u2 <none>
2018-04-23 17:18:13 status unpacked libncursesw5:arm64 5.9+20140913-1+deb8u2
2018-04-23 17:18:13 status half-configured libncursesw5:arm64 5.9+20140913-1+deb8u2
2018-04-23 17:18:13 status installed libncursesw5:arm64 5.9+20140913-1+deb8u2
2018-04-23 17:18:13 configure libdb5.3:arm64 5.3.28-9+deb8u1 <none>
2018-04-23 17:18:13 status unpacked libdb5.3:arm64 5.3.28-9+deb8u1
2018-04-23 17:18:13 status half-configured libdb5.3:arm64 5.3.28-9+deb8u1
2018-04-23 17:18:14 status installed libdb5.3:arm64 5.3.28-9+deb8u1
2018-04-23 17:18:14 configure zlib1g:arm64 1:1.2.8.dfsg-2+b1 <none>
2018-04-23 17:18:14 status unpacked zlib1g:arm64 1:1.2.8.dfsg-2+b1
2018-04-23 17:18:14 status half-configured zlib1g:arm64 1:1.2.8.dfsg-2+b1
2018-04-23 17:18:14 status installed zlib1g:arm64 1:1.2.8.dfsg-2+b1
2018-04-23 17:18:14 configure libcap2:arm64 1:2.24-8 <none>
2018-04-23 17:18:14 status unpacked libcap2:arm64 1:2.24-8
2018-04-23 17:18:14 status half-configured libcap2:arm64 1:2.24-8
2018-04-23 17:18:14 status installed libcap2:arm64 1:2.24-8
2018-04-23 17:18:14 configure libsystemd0:arm64 215-17+deb8u7 <none>
2018-04-23 17:18:14 status unpacked libsystemd0:arm64 215-17+deb8u7
2018-04-23 17:18:14 status half-configured libsystemd0:arm64 215-17+deb8u7
2018-04-23 17:18:14 status installed libsystemd0:arm64 215-17+deb8u7
2018-04-23 17:18:14 configure libdevmapper1.02.1:arm64 2:1.02.90-2.2+deb8u1 <none>
2018-04-23 17:18:14 status unpacked libdevmapper1.02.1:arm64 2:1.02.90-2.2+deb8u1
2018-04-23 17:18:14 status half-configured libdevmapper1.02.1:arm64 2:1.02.90-2.2+deb8u1
2018-04-23 17:18:15 status installed libdevmapper1.02.1:arm64 2:1.02.90-2.2+deb8u1
2018-04-23 17:18:15 configure libsemanage1:arm64 2.3-1+b2 <none>
2018-04-23 17:18:15 status unpacked libsemanage1:arm64 2.3-1+b2
2018-04-23 17:18:15 status half-configured libsemanage1:arm64 2.3-1+b2
2018-04-23 17:18:15 status installed libsemanage1:arm64 2.3-1+b2
2018-04-23 17:18:15 configure sysvinit-utils:arm64 2.88dsf-59 <none>
2018-04-23 17:18:15 status unpacked sysvinit-utils:arm64 2.88dsf-59
2018-04-23 17:18:15 status half-configured sysvinit-utils:arm64 2.88dsf-59
2018-04-23 17:18:15 status installed sysvinit-utils:arm64 2.88dsf-59
2018-04-23 17:18:15 configure libacl1:arm64 2.2.52-2 <none>
2018-04-23 17:18:15 status unpacked libacl1:arm64 2.2.52-2
2018-04-23 17:18:15 status half-configured libacl1:arm64 2.2.52-2
2018-04-23 17:18:15 status installed libacl1:arm64 2.2.52-2
2018-04-23 17:18:15 configure ncurses-bin:arm64 5.9+20140913-1+deb8u2 <none>
2018-04-23 17:18:15 status unpacked ncurses-bin:arm64 5.9+20140913-1+deb8u2
2018-04-23 17:18:15 status half-configured ncurses-bin:arm64 5.9+20140913-1+deb8u2
2018-04-23 17:18:15 status installed ncurses-bin:arm64 5.9+20140913-1+deb8u2
2018-04-23 17:18:15 configure acl:arm64 2.2.52-2 <none>
2018-04-23 17:18:15 status unpacked acl:arm64 2.2.52-2
2018-04-23 17:18:15 status half-configured acl:arm64 2.2.52-2
2018-04-23 17:18:15 status installed acl:arm64 2.2.52-2
2018-04-23 17:18:15 configure libncurses5:arm64 5.9+20140913-1+deb8u2 <none>
2018-04-23 17:18:15 status unpacked libncurses5:arm64 5.9+20140913-1+deb8u2
2018-04-23 17:18:15 status half-configured libncurses5:arm64 5.9+20140913-1+deb8u2
2018-04-23 17:18:16 status installed libncurses5:arm64 5.9+20140913-1+deb8u2
2018-04-23 17:18:16 configure libcap2-bin:arm64 1:2.24-8 <none>
2018-04-23 17:18:16 status unpacked libcap2-bin:arm64 1:2.24-8
2018-04-23 17:18:16 status half-configured libcap2-bin:arm64 1:2.24-8
2018-04-23 17:18:16 status installed libcap2-bin:arm64 1:2.24-8
2018-04-23 17:18:16 configure bsdutils:arm64 1:2.25.2-6 <none>
2018-04-23 17:18:16 status unpacked bsdutils:arm64 1:2.25.2-6
2018-04-23 17:18:16 status half-configured bsdutils:arm64 1:2.25.2-6
2018-04-23 17:18:16 status installed bsdutils:arm64 1:2.25.2-6
2018-04-23 17:18:16 configure coreutils:arm64 8.23-4 <none>
2018-04-23 17:18:16 status unpacked coreutils:arm64 8.23-4
2018-04-23 17:18:16 status half-configured coreutils:arm64 8.23-4
2018-04-23 17:18:16 status installed coreutils:arm64 8.23-4
2018-04-23 17:18:16 configure tar:arm64 1.27.1-2+deb8u1 <none>
2018-04-23 17:18:16 status unpacked tar:arm64 1.27.1-2+deb8u1
2018-04-23 17:18:16 status unpacked tar:arm64 1.27.1-2+deb8u1
2018-04-23 17:18:16 status half-configured tar:arm64 1.27.1-2+deb8u1
2018-04-23 17:18:16 status installed tar:arm64 1.27.1-2+deb8u1
2018-04-23 17:18:16 configure dpkg:arm64 1.17.27 <none>
2018-04-23 17:18:16 status unpacked dpkg:arm64 1.17.27
2018-04-23 17:18:16 status unpacked dpkg:arm64 1.17.27
2018-04-23 17:18:16 status unpacked dpkg:arm64 1.17.27
2018-04-23 17:18:16 status unpacked dpkg:arm64 1.17.27
2018-04-23 17:18:16 status unpacked dpkg:arm64 1.17.27
2018-04-23 17:18:16 status half-configured dpkg:arm64 1.17.27
2018-04-23 17:18:16 status installed dpkg:arm64 1.17.27
2018-04-23 17:18:16 configure sed:arm64 4.2.2-4+deb8u1 <none>
2018-04-23 17:18:16 status unpacked sed:arm64 4.2.2-4+deb8u1
2018-04-23 17:18:16 status half-configured sed:arm64 4.2.2-4+deb8u1
2018-04-23 17:18:16 status installed sed:arm64 4.2.2-4+deb8u1
2018-04-23 17:18:16 configure perl-base:arm64 5.20.2-3+deb8u9 <none>
2018-04-23 17:18:16 status unpacked perl-base:arm64 5.20.2-3+deb8u9
2018-04-23 17:18:16 status half-configured perl-base:arm64 5.20.2-3+deb8u9
2018-04-23 17:18:16 status installed perl-base:arm64 5.20.2-3+deb8u9
2018-04-23 17:18:16 configure grep:arm64 2.20-4.1 <none>
2018-04-23 17:18:16 status unpacked grep:arm64 2.20-4.1
2018-04-23 17:18:16 status half-configured grep:arm64 2.20-4.1
2018-04-23 17:18:16 status installed grep:arm64 2.20-4.1
2018-04-23 17:18:16 configure debconf:all 1.5.56+deb8u1 <none>
2018-04-23 17:18:16 status unpacked debconf:all 1.5.56+deb8u1
2018-04-23 17:18:16 status unpacked debconf:all 1.5.56+deb8u1
2018-04-23 17:18:16 status unpacked debconf:all 1.5.56+deb8u1
2018-04-23 17:18:16 status unpacked debconf:all 1.5.56+deb8u1
2018-04-23 17:18:16 status half-configured debconf:all 1.5.56+deb8u1
2018-04-23 17:18:19 status installed debconf:all 1.5.56+deb8u1
